transaction_id,instrument_id,instrument_name,instrument_industry,industry_sector,buy_or_sell,units,transaction_date,transaction_time,account_number,account_first_name,account_last_name,account_gender,account_country,account_city
c3e4e75c-131d-4203-bb3e-6d049a12a19a,BANC^C,"Banc of California, Inc.",n/a,n/a,BUY,9556,12/1/2018,17:53,951,Kathe,Fullick,Female,Philippines,Mayo
b9f424d5-067e-477e-b3a7-31c9ac7ee25c,HMNF,"HMN Financial, Inc.",Savings Institutions,Finance,BUY,5595,2/10/2019,11:27,952,Ado,Bispham,Male,Russia,Nizhniy Kurkuzhin
0f74f01b-3180-4bed-9d35-ff388a8b4446,PEB^D,Pebblebrook Hotel Trust,n/a,n/a,BUY,2703,1/29/2019,4:37,954,Noble,Van Arsdall,Male,Poland,Lubochnia
c9759271-8041-4ff4-8538-1dca657d1845,CECE,CECO Environmental Corp.,Pollution Control Equipment,Capital Goods,BUY,4681,3/16/2019,1:01,956,Ruprecht,Krammer,Male,Indonesia,Danirai
540ac2a2-ac84-4363-be58-9a616d14caf5,MPLX,MPLX LP,Natural Gas Distribution,Energy,BUY,83,6/12/2018,19:50,959,Tallia,Yashnov,Female,Peru,Aco
32c920c4-3956-4594-9cdc-0e82bc567068,SHOR,"ShoreTel, Inc.",Telecommunications Equipment,Public Utilities,BUY,8230,6/20/2018,5:16,962,Glenden,Prahm,Male,Ukraine,Kopayhorod
404d5922-03ae-49f7-bb9b-68c3bb17e884,MGU,Macquarie Global Infrastructure Total Return Fund Inc.,n/a,n/a,BUY,8807,9/18/2018,21:16,963,Elene,Paradin,Female,Tunisia,Şaqānis
abb3df93-627d-463e-936a-1b76d2da0115,RNET,"RigNet, Inc.",Telecommunications Equipment,Consumer Services,BUY,5551,4/15/2018,4:31,968,Darby,Hansman,Female,Russia,Yelizavetino
fc4551a3-ea16-404e-8c0f-b5cd8acae702,COF^H,Capital One Financial Corporation,n/a,n/a,BUY,4328,3/6/2019,14:52,969,Mercedes,Aucott,Female,Canada,Medicine Hat
8caaabaf-96a7-463c-9222-b967a29768de,HLF,Herbalife LTD.,Other Pharmaceuticals,Health Care,BUY,3549,9/14/2018,3:26,971,Syd,Highwood,Male,Indonesia,Karangtengah
d4988fd6-348a-48ee-8e9b-ff8ebc80ee11,ECT,ECA Marcellus Trust I,Oil & Gas Production,Energy,BUY,4883,11/14/2018,4:39,973,Giffer,Lindup,Male,China,Andou
b3b4898e-74db-4004-be9f-8ba00e4838b0,FNWB,First Northwest Bancorp,Banks,Finance,BUY,3558,9/29/2018,13:33,975,Breanne,Feria,Female,Russia,Almaznyy
7f6b2255-7baa-4774-b2f4-247a598a3611,TEX,Terex Corporation,Construction/Ag Equipment/Trucks,Capital Goods,BUY,2486,12/26/2018,4:13,979,Becca,Minter,Female,China,Dayou
67ae1786-e3d5-47fe-9fe7-8acd9631dd64,BTO,John Hancock Financial Opportunities Fund,n/a,n/a,BUY,1640,8/15/2018,4:21,981,Jerrine,Colbourne,Female,Russia,Novosmolinskiy
58894b44-c9ff-468a-ac51-6f07bf8cb59b,AMH^E,American Homes 4 Rent,n/a,n/a,BUY,9882,12/10/2018,22:44,983,Johnna,Simon,Female,Vietnam,U Minh
83ae0686-653d-4df8-b58e-27c820ff77cd,KBWB,PowerShares KBW Bank Portfolio,n/a,n/a,BUY,6870,5/13/2018,16:27,984,Nonie,Bleue,Female,Portugal,Carvalheira
3d61b2e2-60da-4b28-81e2-73ec1eeff5c2,CHMA,"Chiasma, Inc.",Major Pharmaceuticals,Health Care,BUY,4563,8/24/2018,11:14,986,Loree,Kleewein,Female,Guatemala,San Luis
513e64a2-fef3-47c5-b402-e6bdcfb5bb21,BJRI,"BJ's Restaurants, Inc.",Restaurants,Consumer Services,BUY,1349,11/6/2018,23:23,988,Carly,Kerrigan,Female,Poland,Duczki
ec9a6fc1-6190-4550-9f7e-c70f0a47c708,IDLB,PowerShares FTSE International Low Beta Equal Weight Portfolio,n/a,n/a,BUY,9817,8/23/2018,1:46,990,Anastasie,Tobias,Female,China,Jing’an
5ef1d929-cb09-44c5-ae72-96830de8bd77,MTDR,Matador Resources Company,Oil & Gas Production,Energy,BUY,4967,4/20/2018,4:23,996,Ludvig,Pottage,Male,Indonesia,Karangsonojabon
3118acfa-2d23-4b56-b82c-e54b09cde629,CNOB,"ConnectOne Bancorp, Inc.",Major Banks,Finance,BUY,8615,3/16/2019,12:43,997,Rosamund,Lott,Female,Russia,Slantsy
2fd22c91-21b3-42bd-a5dc-105dd16468e7,GLBS,Globus Maritime Limited,Marine Transportation,Transportation,BUY,1864,4/8/2019,8:25,4,Alejandra,Dewey,Female,Cuba,Sibanicú
67a48433-1962-43a2-b13f-103a14d1402d,BUFF,"Blue Buffalo Pet Products, Inc.",Packaged Foods,Consumer Non-Durables,BUY,1423,8/6/2018,16:17,5,Darlene,Leglise,Female,China,Baishuiyang
977a78cb-8d93-479a-ae92-fd7ea96a3cf5,CORR,"CorEnergy Infrastructure Trust, Inc.",Real Estate Investment Trusts,Consumer Services,BUY,2777,10/28/2018,1:46,6,Ciel,Clewarth,Female,Peru,Lampa
1eb7141c-45ca-4ad6-ac2f-e7e61de54626,WHR,Whirlpool Corporation,Consumer Electronics/Appliances,Consumer Durables,BUY,3420,5/29/2018,3:23,9,Cinderella,Chong,Female,Japan,Sasayama
2dcadd3a-9a77-42ce-95d6-177bed5e50fd,RUTH,"Ruth's Hospitality Group, Inc.",Restaurants,Consumer Services,BUY,261,2/10/2019,6:19,10,Levin,Fallawe,Male,China,Liuji
e92f65c4-fbb7-42ab-b97e-b9f68fb48361,NRCIA,National Research Corporation,Biotechnology: Commercial Physical & Biological Resarch,Health Care,BUY,1886,11/24/2018,5:45,12,Albina,Eplate,Female,Albania,Belsh
4c588a27-9546-4b4f-ae12-204e064db875,UBIO,Proshares UltraPro Nasdaq Biotechnology,n/a,n/a,BUY,1418,3/14/2019,15:05,13,Cosmo,Marjanski,Male,Poland,Zgłobień
fec06ced-d1ca-450c-8db7-bfb313a27aae,HGT,Hugoton Royalty Trust,Oil & Gas Production,Energy,BUY,5743,2/25/2019,18:28,16,Brittan,Egginson,Female,Indonesia,Kubangsari
d95fb13b-9253-4c79-95d5-ceb05a343a6b,GBLIL,Global Indemnity Limited,Property-Casualty Insurers,Finance,BUY,3401,9/8/2018,7:10,17,Ermanno,Strother,Male,Indonesia,Sila
23d3aa5f-0152-41c0-9871-5271c4c2b12a,FGL,Fidelity and Guaranty Life,Life Insurance,Finance,BUY,4835,4/7/2019,15:19,18,Ilene,Fogarty,Female,Philippines,Panikihan
55936cc4-2100-475d-9412-7a20bac52719,GOOG,Alphabet Inc.,"Computer Software: Programming, Data Processing",Technology,BUY,1733,4/27/2018,12:19,20,Elysee,Fellow,Female,Russia,Chechen-Aul
d5344eaa-51fe-4e92-a053-28126cfceb49,ROSEW,Rosehill Resources Inc.,Oil & Gas Production,Energy,BUY,4766,6/14/2018,6:49,21,Darb,Bromet,Male,China,Baisha
8c9f88b8-f4f2-4a95-a497-d8a167c3e24d,PHI,PLDT Inc.,Telecommunications Equipment,Public Utilities,BUY,5631,5/15/2018,6:27,22,Rivi,Annon,Female,Sweden,Göteborg
294f1d11-bb26-4fd7-84e3-40e2b253847d,TERP,"TerraForm Power, Inc.",Electric Utilities: Central,Public Utilities,BUY,7663,9/18/2018,15:09,23,Ody,Mullins,Male,Kazakhstan,Balqash
4f621a2c-976f-4450-adce-2fb334e9708b,DEA,"Easterly Government Properties, Inc.",Real Estate Investment Trusts,Consumer Services,BUY,9285,5/9/2018,23:42,25,Sephira,Dennidge,Female,Brazil,Santa Isabel
74f2338d-a277-4263-95bb-aa3e34bc929c,TRK,"Speedway Motorsports, Inc.",Services-Misc. Amusement & Recreation,Consumer Services,BUY,5200,5/29/2018,4:03,26,Abey,Vickers,Male,Kyrgyzstan,Isfana
1b06bd50-aa9a-470c-9568-59f8237192d5,ORLY,"O'Reilly Automotive, Inc.",Other Specialty Stores,Consumer Services,BUY,8766,6/27/2018,1:46,30,Christal,Flobert,Female,Canada,Mont-Royal
490e53b7-4534-4ee2-8a4b-120f5f05e962,OII,"Oceaneering International, Inc.",Oilfield Services/Equipment,Energy,BUY,2920,7/26/2018,11:37,32,Mayor,Ambroziak,Male,Morocco,Tifni
a2515341-01f5-4021-a3ae-e70634f03727,TROV,"TrovaGene, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),Health Care,BUY,5906,12/3/2018,12:17,33,Artair,Starford,Male,Ukraine,Kamennyye Potoki
fc45b520-f36f-4883-b57c-971833cb810a,PAAS,Pan American Silver Corp.,Precious Metals,Basic Industries,BUY,5908,9/11/2018,23:23,34,Fianna,Coggings,Female,Sweden,Hässleholm
3c222a33-a9bf-4d9b-a1c4-edd9b6a07366,GDV^D,Gabelli Dividend,n/a,n/a,BUY,8393,7/25/2018,16:26,35,Lorelle,Tremonte,Female,Indonesia,Oenpeotnai
df57500c-6a4e-431f-b143-68d428a2862c,GSBC,"Great Southern Bancorp, Inc.",Major Banks,Finance,BUY,3048,8/5/2018,23:16,37,Marlane,MacTavish,Female,Brazil,Ribeirão da Ilha
46a14034-fa6c-4d00-a3fb-078b9c1c9920,PSCE,PowerShares S&P SmallCap Energy Portfolio,n/a,n/a,BUY,2939,2/3/2019,20:18,39,Gualterio,Kleewein,Male,Finland,Varkaus
0e687d3a-8f68-487a-b786-2f34953c2662,MRCY,Mercury Systems Inc,Electrical Products,Capital Goods,BUY,8375,5/27/2018,7:36,40,Gillie,Wimpey,Female,Israel,Kefar Tavor
5dd3bf28-bf70-4901-b47a-ad95f31c5213,FULLL,Great Elm Capital Corp.,n/a,n/a,BUY,7845,5/31/2018,4:20,47,Bertie,McKitterick,Female,South Korea,Gyodong
4ce95e20-3515-4635-9043-ae321f4d6a67,GUT,Gabelli Utility Trust (The),n/a,n/a,BUY,4691,12/19/2018,9:19,48,Zitella,Cumming,Female,Indonesia,Cibinong
08f5cca2-a384-433c-8701-91289dbf640f,AMAT,"Applied Materials, Inc.",Semiconductors,Technology,BUY,1207,6/11/2018,4:28,50,Nessa,Leahy,Female,Sweden,Valbo
40909327-7e0b-4bc8-b6ec-de97debaea81,EGL,"Engility Holdings, Inc.",Military/Government/Technical,Consumer Services,BUY,7293,1/15/2019,12:01,51,Anabelle,Poate,Female,Indonesia,Kawangkoan
1d1a8de9-1962-4b2a-8aeb-97981b9aef4b,EOI,Eaton Vance Enhance Equity Income Fund,n/a,n/a,BUY,5430,7/6/2018,13:26,53,Marsh,Botwright,Male,Poland,Podedwórze
e47bf56c-1498-4711-bcc8-a07d21e97d8f,UDR,"United Dominion Realty Trust, Inc.",Real Estate Investment Trusts,Consumer Services,BUY,7795,1/21/2019,21:26,56,Johnna,Joule,Female,China,Jialu
962f8131-4373-42e1-8f14-bc939b7d45b0,NNN^F,National Retail Properties,n/a,n/a,BUY,2843,11/2/2018,19:12,60,Melisent,Telford,Female,Canada,Athabasca
75431303-725e-494d-8f94-9bf0d29ef758,BGY,"BLACKROCK INTERNATIONAL, LTD.",n/a,n/a,BUY,6668,5/9/2018,16:59,62,Lek,Pocknoll,Male,Brazil,Valença
69438cf1-f109-4701-8467-9bab2b36e22a,WGL,WGL Holdings Inc,Oil/Gas Transmission,Public Utilities,BUY,1637,8/17/2018,14:36,64,Clevie,Pickin,Male,China,Zaoxi
ff889b04-54f4-43fb-89fb-c6a23e12647b,NUM,Nuveen Michigan Quality Municipal Income Fund,n/a,n/a,BUY,7696,7/13/2018,4:33,66,Seumas,Roussel,Male,China,Shilong
26b873fe-dc25-432f-9ee1-1999924ba133,TANNI,TravelCenters of America LLC,Automotive Aftermarket,Consumer Durables,BUY,9629,3/6/2019,14:57,67,Ellis,Blaker,Male,Egypt,Damietta
25993fca-c174-4cf9-87b7-3218c3738e14,CPTA,Capitala Finance Corp.,n/a,n/a,BUY,9901,10/26/2018,10:58,68,Britt,Tofful,Female,Greece,Prámanta
ccfc70e9-e04a-43e8-abdf-1406b7a1e478,CLNS^H,"Colony NorthStar, Inc.",n/a,n/a,BUY,2733,4/20/2018,5:08,70,Adriane,Kilby,Female,China,Deqing
54a2b563-d80e-496c-a94a-f1787e28451e,ETV,Eaton Vance Corporation,n/a,n/a,BUY,7506,1/10/2019,1:35,77,Sheree,Northing,Female,Mexico,La Palma
796be286-792a-411b-9869-1116e61008c2,AMSWA,"American Software, Inc.",Computer Software: Prepackaged Software,Technology,BUY,7323,6/28/2018,18:54,80,Alecia,Wynch,Female,Brazil,São José de Mipibu
7acd681f-6050-4f1c-81e1-5521e3343322,MATX,"Matson, Inc.",Marine Transportation,Consumer Services,BUY,909,3/1/2019,6:20,85,Wrennie,Pallatina,Female,Poland,Piotrków Trybunalski
515c4404-150b-4bdb-8c33-a13ff4f58f62,WBB,"Westbury Bancorp, Inc.",Major Banks,Finance,BUY,3589,9/4/2018,16:44,89,Tobey,Birth,Female,China,Xincun
09cec621-cf75-466a-821c-faef7e7ec0b3,ONSIZ,"Oncobiologics, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),Health Care,BUY,854,1/4/2019,10:48,91,Katey,Mounter,Female,Portugal,Marinhais
908f19a5-ad7c-4d81-b77d-5c6c1fbbf85e,EMES,Emerge Energy Services LP,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Basic Industries,BUY,7974,8/7/2018,13:31,93,Tyrone,Muzzlewhite,Male,Ethiopia,Dodola
cb22843f-fe23-4939-99bb-8c11b2dd82a2,DXPS,WisdomTree United Kingdom Hedged Equity Fund,n/a,n/a,BUY,7626,9/25/2018,13:11,95,Levin,Duerdin,Male,Canada,Casselman
21be1270-655e-48ca-b959-71a0e37668a4,RELY,"Real Industry, Inc. ",Telecommunications Equipment,Consumer Non-Durables,BUY,4382,6/7/2018,5:05,97,Anastasie,Shimmin,Female,Yemen,Al Maḩjal
e0ec21bb-f7f7-4ac5-9b22-a0200664b987,BHAC,Barington/Hilco Acquisition Corp.,Business Services,Finance,BUY,1341,1/3/2019,16:15,100,Aaren,Grace,Female,Austria,Sankt Andrä-Höch
837e29ff-0acf-44d9-bce3-44400a9d7984,WTFCM,Wintrust Financial Corporation,Major Banks,Finance,BUY,6481,9/10/2018,5:04,101,Sig,Pioli,Male,Poland,Kolsko
33eebdba-83d8-4aaa-883a-cf4392a51675,JOF,Japan Smaller Capitalization Fund Inc,n/a,n/a,BUY,4613,12/5/2018,20:13,106,Mabelle,Arbuckle,Female,Turkmenistan,Türkmenbaşy
707ccc4f-a36d-42d0-91f8-fc93bd834c39,XKE,Lehman ABS Corporation,Finance: Consumer Services,Finance,BUY,9359,11/5/2018,14:33,107,Hyacinthe,Densumbe,Female,Mongolia,Balgatay
ae7a9e32-a7da-4019-b249-3e890e03eb36,FDS,FactSet Research Systems Inc.,"Computer Software: Programming, Data Processing",Technology,BUY,1942,6/5/2018,22:17,108,Jessalin,Saladine,Female,China,Siyang
9d7aa7ba-ba45-410c-bd50-22a159d08104,BOKFL,BOK Financial Corporation,Major Banks,Finance,BUY,5978,7/16/2018,13:20,109,Kalinda,Canet,Female,Mexico,Lagunillas
3961feed-4e81-4d70-b1b1-5168223a7408,SXI,Standex International Corporation,Industrial Machinery/Components,Technology,BUY,6682,8/31/2018,16:37,110,Patric,Carnock,Male,Philippines,Himensulan
a5aaff95-45c7-4b5d-81f5-f71f612c2924,AIMT,"Aimmune Therapeutics, Inc.",Major Pharmaceuticals,Health Care,BUY,2156,4/25/2018,7:48,114,Larry,Barrabeale,Male,China,Tuanzhou
6cdefb72-4506-4005-85fc-f2fb029997e3,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Air Freight/Delivery Services,Transportation,BUY,8545,4/18/2018,19:47,115,Willa,Glassman,Female,France,Frontignan
2740946e-86bc-425b-850f-a4534887c44c,JDD,Nuveen Diversified Dividend and Income Fund,n/a,n/a,BUY,5215,1/20/2019,22:38,117,Lucho,Peirone,Male,Brazil,Não Me Toque
0807ff88-4d93-43ef-9289-cb02eacfe830,MKSI,"MKS Instruments, Inc.",Industrial Machinery/Components,Capital Goods,BUY,54,1/17/2019,10:40,119,Babb,Phin,Female,Indonesia,Oeri’u
d63da4a6-bb68-477e-91bf-6716dd5f04f5,ISF,"ING Group, N.V.",Commercial Banks,Finance,BUY,9623,2/26/2019,18:50,120,Udell,Lube,Male,Mongolia,Chandmanĭ
c7d40bfa-64b3-436b-8312-02107eb48710,CFG,"Citizens Financial Group, Inc.",Major Banks,Finance,BUY,8114,5/23/2018,1:15,121,Georgetta,Adshede,Female,Canada,Magog
bfcc1714-0ec3-47a2-909d-e8acb684002b,TVIZ,VelocityShares Daily 2x VIX Medium-Term ETN,Investment Bankers/Brokers/Service,Finance,BUY,526,6/10/2018,6:01,123,Leilah,Yemm,Female,Indonesia,Masaran
1437d687-4651-441a-a115-c00fc432cf40,VCSH,Vanguard Short-Term Corporate Bond ETF,n/a,n/a,BUY,1591,8/8/2018,19:02,125,Andee,Kornyshev,Female,Indonesia,Jampang Tengah
164ae8ff-5e4c-45c6-844f-b74512a2d038,HTHT,"China Lodging Group, Limited",Hotels/Resorts,Consumer Services,BUY,9763,11/4/2018,23:34,130,Margarita,Tappin,Female,Norway,Bergen
997af835-3334-4aa4-94f5-30786a9a84de,SND,"Smart Sand, Inc.",n/a,n/a,BUY,623,6/13/2018,2:32,133,Winifred,Bernolet,Female,China,Huangqiang
48b8344e-0c99-4935-8671-0f0dc40bd180,CDR^B,"Cedar Realty Trust, Inc.",n/a,n/a,BUY,228,11/12/2018,11:31,138,Rafaellle,Bowditch,Male,Poland,Chwaszczyno
bbbe5d1e-ea7c-4c75-ad2a-a01a7a8b7d91,AQN,Algonquin Power & Utilities Corp.,Electric Utilities: Central,Public Utilities,BUY,5503,8/15/2018,23:21,140,Torey,Schober,Female,Portugal,Queluz
53dcf4c7-1406-4621-ad95-469a26bf47a6,FSS,Federal Signal Corporation,Auto Manufacturing,Capital Goods,BUY,4664,7/11/2018,7:47,142,Riley,Czadla,Male,Guatemala,San Juan Ixcoy
5040d304-6142-4ca1-ad37-1e85a560fbb2,PRCP,"Perceptron, Inc.",Electronic Components,Capital Goods,BUY,4184,3/8/2019,9:23,143,Marius,Whitworth,Male,Mongolia,Tögrög
200a188b-418c-47c4-a324-450e04b85291,NEU,NewMarket Corporation,Major Chemicals,Basic Industries,BUY,8630,12/16/2018,18:42,144,Ilise,Kleinhaus,Female,China,Beixinjie
80af1935-7516-42ac-aac4-a8743ac47f77,DTE,DTE Energy Company,Electric Utilities: Central,Public Utilities,BUY,5069,6/21/2018,11:07,145,Cortney,Lean,Female,China,Xiashu
5a7ea76b-51c8-4a26-b407-7980622535d3,NUTR,Nutraceutical International Corporation,Specialty Chemicals,Consumer Durables,BUY,7071,9/8/2018,15:42,147,Cicily,Yaneev,Female,Sweden,Sävsjö
57de6dd4-c91f-45f6-a7ad-aac49eca40ce,ENS,Enersys,Telecommunications Equipment,Consumer Non-Durables,BUY,9584,1/29/2019,5:00,148,Guthrie,O'Kennedy,Male,China,Huainan
4256abc0-9ad8-447d-a3bc-58fa53d0a492,TMK,Torchmark Corporation,Life Insurance,Finance,BUY,7159,7/17/2018,4:48,150,Ciro,Lawless,Male,Japan,Kimitsu
32e64585-5a11-4139-86c8-8298e94fd506,ZION,Zions Bancorporation,Major Banks,Finance,BUY,7404,12/31/2018,1:13,151,Erl,Kinze,Male,Greece,Dióni
cd2feac8-a979-4ddf-a0f7-aa3381cf88be,BBT,BB&T Corporation,Major Banks,Finance,BUY,1417,9/21/2018,15:14,152,Dulcea,Forrest,Female,Guatemala,San José Acatempa
e12fcc06-f8fc-4648-9394-9a5a4bd2687f,CECO,Career Education Corporation,Other Consumer Services,Consumer Services,BUY,7580,8/22/2018,9:27,153,Bev,Marron,Female,Indonesia,Ciusul
fa4ad910-3d02-45d9-926d-620c6ff4137a,AIV,Apartment Investment and Management Company,Real Estate Investment Trusts,Consumer Services,BUY,1734,5/12/2018,2:35,154,Louella,Hartland,Female,China,Huangwei
e695f433-4c94-4623-a99a-bec76eb7ab2e,DBVT,DBV Technologies S.A.,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,BUY,8704,2/23/2019,22:41,155,Nicoli,Croot,Female,France,Bagneux
d3249781-a0ce-4d1a-bc30-f101fdf0fba5,MMDMU,Modern Media Acquisition Corp.,Business Services,Finance,BUY,3868,1/17/2019,23:53,156,Lewie,Burnside,Male,Indonesia,Tajur
0f747175-a54d-415c-9ed6-82129000fe4b,RADA,RADA Electronic Industries Ltd.,Electronic Components,Consumer Non-Durables,BUY,4513,6/23/2018,0:33,157,Rosabella,Marshland,Female,China,Shenkou
65056a9f-a34b-4af7-be9f-e1920b384e56,MPW,"Medical Properties Trust, Inc.",Real Estate Investment Trusts,Consumer Services,BUY,1781,12/17/2018,17:12,160,Allsun,Jeeves,Female,Philippines,Halayhayin
facb67bf-6e0d-4a13-9641-da8c99ca9f10,GZT,Gazit-Globe Ltd.,Real Estate,Finance,BUY,9669,1/13/2019,18:45,161,Ricky,Oddy,Female,Portugal,Ribaldeira
9f18aa27-d275-4e87-a815-86a624f31d21,RAS^A,RAIT Financial Trust,n/a,n/a,BUY,799,10/28/2018,5:53,164,Oralie,Robke,Female,Indonesia,Ciawi
1c9d8de2-7cf7-4f2f-956f-e85bd3386726,BANX,StoneCastle Financial Corp,n/a,n/a,BUY,8532,9/28/2018,9:45,165,Kerby,Hayth,Male,Canada,Milton
652a61f0-2505-47fb-8a5a-a019dbe858ae,DSGX,The Descartes Systems Group Inc.,Computer Software: Prepackaged Software,Technology,BUY,1158,4/16/2018,4:21,167,Derek,Britch,Male,Albania,Durrës
18a8c9eb-920c-47cb-83dc-9023b894660e,KED,Kayne Anderson Energy Development Company,n/a,n/a,BUY,4955,3/20/2019,7:16,168,Sigrid,Saiens,Female,Nigeria,Mahuta
ca39a59e-4508-4b43-a51a-2c780ed507ad,QINC,First Trust RBA Quality Income ETF,n/a,n/a,BUY,169,6/10/2018,1:36,169,Jarvis,Kelland,Male,Palestinian Territory,Ḩajjah
c1ee845e-f24b-494f-8f52-8e2e1eee3fc5,MRTN,"Marten Transport, Ltd.",Trucking Freight/Courier Services,Transportation,BUY,6119,2/16/2019,13:12,171,Peggi,MacVanamy,Female,Indonesia,Pekijing
124b5ac6-ace3-479d-a17d-78620b7b78a7,TDE,"Telephone and Data Systems, Inc.",Telecommunications Equipment,Public Utilities,BUY,3670,12/24/2018,21:53,173,Loren,Dowthwaite,Male,Indonesia,Galubakul
9f0fd9ec-88e8-4dcf-a268-dedc1c133a81,SRAX,"Social Reality, Inc.",Advertising,Technology,BUY,4229,4/24/2018,13:38,177,Maje,Challin,Male,Indonesia,Sumbergayam
aaf9615f-079b-4afd-88f6-760ebd0afec0,EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,Electric Utilities: Central,Public Utilities,BUY,4789,4/18/2018,8:03,180,Fran,Antoszczyk,Male,Swaziland,Siteki
332a89fd-a7ce-4467-91f3-8c2f9de1121b,JRS,Nuveen Real Estate Fund,n/a,n/a,BUY,8270,9/16/2018,10:47,181,Anabal,Illing,Female,China,Ruchihe
5429581e-3891-42e5-b517-c85adf9f3904,AFGH,"American Financial Group, Inc.",Property-Casualty Insurers,Finance,BUY,9670,8/29/2018,8:23,182,Andrej,Hornbuckle,Male,China,Yujiao
51ad4970-40ab-466f-a31c-2cb351649cda,ALRM,"Alarm.com Holdings, Inc.",Computer Software: Prepackaged Software,Technology,BUY,3242,4/27/2018,16:32,184,Beaufort,Mulvin,Male,Russia,Olenegorsk
578772a4-bd27-4f4a-9c8a-c48fd64427c4,CYBR,CyberArk Software Ltd.,Computer Software: Prepackaged Software,Technology,BUY,2582,12/10/2018,22:55,186,Merridie,Tackett,Female,Tanzania,Liwale
94c3699a-8501-4176-b74e-f27f5e7c82d4,BWFG,"Bankwell Financial Group, Inc.",Major Banks,Finance,BUY,5792,11/1/2018,10:09,187,Delphine,Idwal Evans,Female,Thailand,Kham Sakae Saeng
99e2ebc5-9a08-4249-976f-ee5172ca51b6,SBCF,Seacoast Banking Corporation of Florida,Major Banks,Finance,BUY,8000,7/28/2018,9:41,188,Erl,Whapple,Male,Czech Republic,Loštice
d9d4cd96-7569-4934-81f3-3c334135c9b0,EBR.B,Centrais Electricas Brasileiras S.A.- Eletrobras,n/a,n/a,BUY,9654,8/24/2018,8:26,190,Ferdinanda,Callington,Female,Poland,Raniżów
d35de24a-7f5a-4d93-9dbd-2ecc491e6bec,AOD,Alpine Total Dynamic Dividend Fund,n/a,n/a,BUY,7751,12/25/2018,10:59,192,Caryl,Ferrai,Male,Tanzania,Rujewa
abfb1612-77a4-4de6-aed6-0ad7d6f6670d,DXC,DXC Technology Company,EDP Services,Technology,BUY,4106,1/6/2019,5:21,196,Maryanna,Mattersey,Female,Russia,Ivanishchi
be24f6b0-35a7-4704-a2bc-8f467d858ab7,FEI           ,First Trust MLP and Energy Income Fund,n/a,n/a,BUY,2478,10/15/2018,8:15,197,Marlene,Osmund,Female,Madagascar,Ambarakaraka
020c7687-3385-4bef-bb8b-4413f6620a51,PF,"Pinnacle Foods, Inc.",Packaged Foods,Consumer Non-Durables,BUY,5611,7/3/2018,6:47,201,Aurel,Gilvear,Female,North Korea,Kujang-ŭp
c3c8f9e9-9c9f-48a2-86d8-0e8dbcb6cee1,SRLP,Sprague Resources LP,Oil Refining/Marketing,Energy,BUY,192,7/23/2018,0:32,204,Darby,Serotsky,Male,Indonesia,Tanjung
5d2a8554-bb02-4def-9fa8-0ade9814a8a0,WBMD,WebMD Health Corp,Business Services,Miscellaneous,BUY,6875,3/26/2019,13:42,206,Rochester,Pruce,Male,China,Renliu
4a0dd0d7-3774-4f6a-accc-3c582da2939f,KANG,"iKang Healthcare Group, Inc.",Medical/Nursing Services,Health Care,BUY,2603,6/16/2018,10:20,207,Padraic,Dugue,Male,Brazil,Santa Isabel
2443b82c-7e50-43a0-94ae-d3f988521ce7,KATE,Kate Spade & Company,Apparel,Consumer Non-Durables,BUY,1543,3/7/2019,0:28,209,Jefferey,Kesley,Male,Finland,Varkaus
f843d611-7537-46a6-be17-5dd1c5fbc9b2,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,n/a,n/a,BUY,4372,2/4/2019,1:45,210,Dasha,Baitson,Female,France,Ajaccio
363f86e2-df13-47ca-8755-1360afaf5cf6,RES,"RPC, Inc.",Oilfield Services/Equipment,Energy,BUY,1927,6/23/2018,18:55,211,Constantine,Scarce,Female,Serbia,Šabac
4abc103b-6f2b-4b54-8ea8-2a268a860fee,WOW,"WideOpenWest, Inc.",Television Services,Consumer Services,BUY,7702,9/21/2018,1:31,212,Cliff,McNevin,Male,China,Jinggan
17b1a218-8f56-4f55-9410-83d0b764fd2f,AGD,Alpine Global Dynamic Dividend Fund,n/a,n/a,BUY,7488,2/26/2019,21:11,213,Junina,Digg,Female,France,Lens
ee6f790f-2c82-474d-94e8-4f1a7c6f2112,EQS,"Equus Total Return, Inc.",n/a,n/a,BUY,6541,10/28/2018,15:58,216,Andres,Fawssett,Male,Chile,Nacimiento
d1660984-f348-45d1-8412-997f1122955a,ELEC,Electrum Special Acquisition Corporation,Business Services,Finance,BUY,7095,7/25/2018,10:59,218,Shela,Pethick,Female,Russia,Nizhnevartovsk
c856e561-e561-4a8d-818e-a1655a01fa6b,CTLT,"Catalent, Inc.",Major Pharmaceuticals,Health Care,BUY,4352,7/29/2018,6:31,220,Gardie,De Blase,Male,China,Fucheng
d68c0986-b40b-4f45-aab6-399f2c18f2da,PCH,Potlatch Corporation,Real Estate Investment Trusts,Consumer Services,BUY,2726,1/14/2019,23:55,221,Bobbette,Hurring,Female,Brazil,Ilha Solteira
