transaction_id,instrument_id,instrument_name,instrument_industry,industry_sector,buy_or_sell,units,transaction_date,transaction_time,account_number,account_first_name,account_last_name,account_gender,account_country,account_city
a0a782b6-c547-4774-8cbc-ec1633b3d8bb,KEYW,The KEYW Holding Corporation,EDP Services,Technology,SELL,2936,2018-09-07,20:50,185,Roderick,Smail,Male,Indonesia,Banjar Dauhpura
578772a4-bd27-4f4a-9c8a-c48fd64427c4,CYBR,CyberArk Software Ltd.,Computer Software: Prepackaged Software,Technology,BUY,2582,2018-12-10,22:55,186,Merridie,Tackett,Female,Tanzania,Liwale
94c3699a-8501-4176-b74e-f27f5e7c82d4,BWFG,"Bankwell Financial Group, Inc.",Major Banks,Finance,BUY,5792,2018-11-01,10:09,187,Delphine,Idwal Evans,Female,Thailand,Kham Sakae Saeng
99e2ebc5-9a08-4249-976f-ee5172ca51b6,SBCF,Seacoast Banking Corporation of Florida,Major Banks,Finance,BUY,8000,2018-07-28,9:41,188,Erl,Whapple,Male,Czech Republic,Loštice
ea7d5712-5df7-4a20-90b0-0f1f0e91f2b5,LIVN,LivaNova PLC,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,SELL,8444,2018-05-03,10:16,189,Sam,Kohter,Male,China,Songnan
d9d4cd96-7569-4934-81f3-3c334135c9b0,EBR.B,Centrais Electricas Brasileiras S.A.- Eletrobras,n/a,n/a,BUY,9654,2018-08-24,8:26,190,Ferdinanda,Callington,Female,Poland,Raniżów
9190048c-8a5d-4cb1-ab7e-b399159ecda5,PGLC,Pershing Gold Corporation,Precious Metals,Basic Industries,SELL,3427,2018-10-25,22:19,191,Rafaelia,Roddie,Female,Palestinian Territory,‘Ābūd
d35de24a-7f5a-4d93-9dbd-2ecc491e6bec,AOD,Alpine Total Dynamic Dividend Fund,n/a,n/a,BUY,7751,2018-12-25,10:59,192,Caryl,Ferrai,Male,Tanzania,Rujewa
e2f2dcd1-05ba-42ff-8bff-98ce72fa83b6,NSEC,"National Security Group, Inc.",Life Insurance,Finance,SELL,8957,2019-01-26,3:29,193,Aurelea,Sodo,Female,Poland,Rokitno Szlacheckie
09e95a19-1fad-46ae-9398-fa9ec2d8d127,ECHO,"Echo Global Logistics, Inc.",Oil Refining/Marketing,Transportation,SELL,9907,2019-01-27,23:50,194,Jennine,Angel,Female,China,Shuangxikou
c1e1a92e-d454-4e8b-b9ee-3abc7c9c0350,MTGE,MTGE Investment Corp.,Real Estate Investment Trusts,Consumer Services,SELL,131,2018-04-29,11:06,195,Hephzibah,Wattingham,Female,Colombia,El Cairo
abfb1612-77a4-4de6-aed6-0ad7d6f6670d,DXC,DXC Technology Company,EDP Services,Technology,BUY,4106,2019-01-06,5:21,196,Maryanna,Mattersey,Female,Russia,Ivanishchi
be24f6b0-35a7-4704-a2bc-8f467d858ab7,FEI           ,First Trust MLP and Energy Income Fund,n/a,n/a,BUY,2478,2018-10-15,8:15,197,Marlene,Osmund,Female,Madagascar,Ambarakaraka
a2a07cf4-7638-4332-83d7-6087e43ec5f3,FBR,Fibria Celulose S.A.,Paper,Basic Industries,SELL,5208,2018-12-25,13:21,198,Haven,Rubrow,Male,Lesotho,Maputsoe
f01ebe46-d79d-4253-8320-46ffd1c1925a,AXON          ,Axovant Sciences Ltd.,Major Pharmaceuticals,Health Care,SELL,8707,2018-10-22,13:59,199,Janifer,Jackson,Female,Vietnam,Trảng Bàng
eb7cf5f3-75ab-40ce-b075-5ee84caefa74,PLXS,Plexus Corp.,Electrical Products,Technology,SELL,471,2019-03-11,18:14,200,Jamie,Cicculini,Female,Philippines,Biga
020c7687-3385-4bef-bb8b-4413f6620a51,PF,"Pinnacle Foods, Inc.",Packaged Foods,Consumer Non-Durables,BUY,5611,2018-07-03,6:47,201,Aurel,Gilvear,Female,North Korea,Kujang-ŭp
e350d83c-206a-4569-8e82-0b0186a56a21,SWK,"Stanley Black & Decker, Inc.",Industrial Machinery/Components,Capital Goods,SELL,6138,2018-07-13,11:24,202,Merrel,Gresly,Male,China,Zhangdian
83783492-bdc2-495c-9f90-5b4106c44839,OSN,"Ossen Innovation Co., Ltd.",Steel/Iron Ore,Basic Industries,SELL,5984,2019-04-07,1:11,203,Clyve,Gallehawk,Male,China,Zhouling
c3c8f9e9-9c9f-48a2-86d8-0e8dbcb6cee1,SRLP,Sprague Resources LP,Oil Refining/Marketing,Energy,BUY,192,2018-07-23,0:32,204,Darby,Serotsky,Male,Indonesia,Tanjung
02a5538d-6d85-4b44-a16c-e225548cd019,POPE,Pope Resources,Environmental Services,Consumer Non-Durables,SELL,3925,2018-12-16,20:45,205,Alyda,Ughi,Female,Bolivia,Concepción
5d2a8554-bb02-4def-9fa8-0ade9814a8a0,WBMD,WebMD Health Corp,Business Services,Miscellaneous,BUY,6875,2019-03-26,13:42,206,Rochester,Pruce,Male,China,Renliu
4a0dd0d7-3774-4f6a-accc-3c582da2939f,KANG,"iKang Healthcare Group, Inc.",Medical/Nursing Services,Health Care,BUY,2603,2018-06-16,10:20,207,Padraic,Dugue,Male,Brazil,Santa Isabel
88c9fb95-7f41-47b2-a0f9-1c84f7c96793,AXTI,AXT Inc,Semiconductors,Technology,SELL,9803,2018-08-18,22:00,208,Garnette,De Giorgio,Female,Rwanda,Nzega
2443b82c-7e50-43a0-94ae-d3f988521ce7,KATE,Kate Spade & Company,Apparel,Consumer Non-Durables,BUY,1543,2019-03-07,0:28,209,Jefferey,Kesley,Male,Finland,Varkaus
f843d611-7537-46a6-be17-5dd1c5fbc9b2,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,n/a,n/a,BUY,4372,2019-02-04,1:45,210,Dasha,Baitson,Female,France,Ajaccio
363f86e2-df13-47ca-8755-1360afaf5cf6,RES,"RPC, Inc.",Oilfield Services/Equipment,Energy,BUY,1927,2018-06-23,18:55,211,Constantine,Scarce,Female,Serbia,Šabac
4abc103b-6f2b-4b54-8ea8-2a268a860fee,WOW,"WideOpenWest, Inc.",Television Services,Consumer Services,BUY,7702,2018-09-21,1:31,212,Cliff,McNevin,Male,China,Jinggan
17b1a218-8f56-4f55-9410-83d0b764fd2f,AGD,Alpine Global Dynamic Dividend Fund,n/a,n/a,BUY,7488,2019-02-26,21:11,213,Junina,Digg,Female,France,Lens
43564980-332c-4348-8d10-932990a48b13,IXUS,iShares Core MSCI Total International Stock ETF,n/a,n/a,SELL,8871,2018-06-16,10:07,214,Daniel,Fucher,Male,Canada,Oxford
7740da78-cd07-4824-96c4-b14b3a9714a4,MNR^C,Monmouth Real Estate Investment Corporation,n/a,n/a,SELL,4062,2019-01-08,15:11,215,Stacee,Kennerknecht,Male,China,Gemo
ee6f790f-2c82-474d-94e8-4f1a7c6f2112,EQS,"Equus Total Return, Inc.",n/a,n/a,BUY,6541,2018-10-28,15:58,216,Andres,Fawssett,Male,Chile,Nacimiento
bfbaf458-afa5-4945-a351-2dde191b35a6,ANFI,Amira Nature Foods Ltd,Packaged Foods,Consumer Non-Durables,SELL,6313,2018-05-17,8:49,217,Delano,Twelvetrees,Male,China,Shibi
d1660984-f348-45d1-8412-997f1122955a,ELEC,Electrum Special Acquisition Corporation,Business Services,Finance,BUY,7095,2018-07-25,10:59,218,Shela,Pethick,Female,Russia,Nizhnevartovsk
0aea59a8-a574-4ea2-bf65-02bab375e76b,INST,"Instructure, Inc.",Computer Software: Prepackaged Software,Technology,SELL,3073,2018-05-14,9:07,219,Calv,Klich,Male,South Africa,Hoopstad
c856e561-e561-4a8d-818e-a1655a01fa6b,CTLT,"Catalent, Inc.",Major Pharmaceuticals,Health Care,BUY,4352,2018-07-29,6:31,220,Gardie,De Blase,Male,China,Fucheng
d68c0986-b40b-4f45-aab6-399f2c18f2da,PCH,Potlatch Corporation,Real Estate Investment Trusts,Consumer Services,BUY,2726,2019-01-14,23:55,221,Bobbette,Hurring,Female,Brazil,Ilha Solteira
9de2ad15-21a7-4e4a-a098-194319888381,MGLN,"Magellan Health, Inc.",Hospital/Nursing Management,Health Care,BUY,8813,2018-05-22,11:41,222,Wood,Vaughn,Male,Russia,Novoderevyankovskaya
0c69dec5-85c0-4bad-9811-b1a63dc5568c,TWIN,"Twin Disc, Incorporated",Industrial Machinery/Components,Technology,BUY,9791,2018-09-15,17:14,223,Rutherford,Santen,Male,China,Dongping
f13ae068-9ca1-4862-92fe-795c7f0296ac,ARNC^B,Arconic Inc.,n/a,n/a,SELL,488,2018-04-24,6:01,224,Ilise,Gimlet,Female,Sweden,Kista
f04b081e-4ebe-423e-ac46-cd9d00b7ea7d,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,Aerospace,Transportation,SELL,8641,2018-06-10,3:38,225,Celeste,Flintoft,Female,Sri Lanka,Moratuwa
e4ea0f96-791a-4e8b-bf01-4f22dfb0f825,NTAP,"NetApp, Inc.",Electronic Components,Technology,BUY,6551,2018-08-12,12:16,226,Hestia,Feare,Female,Portugal,Ferreira do Zêzere
825b3f33-897f-44ba-a0f1-af237f27803e,WAC,Walter Investment Management Corp.,Finance: Consumer Services,Finance,SELL,4458,2018-11-19,12:12,227,Reeva,Hankey,Female,Thailand,Bueng Khong Long
9df79f45-0be9-427e-be2b-b0461e6a0c2f,LPG,Dorian LPG Ltd.,Marine Transportation,Transportation,SELL,558,2018-08-16,15:39,228,Cob,Branchett,Male,Philippines,Anulid
cfe91be0-0626-4466-9878-901d688605c9,VFC,V.F. Corporation,Apparel,Consumer Non-Durables,SELL,7114,2018-11-20,13:16,229,Lona,Ludron,Female,Ivory Coast,Soubré
3229f0a0-2676-4254-b241-73d47d716ab0,AWK,American Water Works,Water Supply,Public Utilities,BUY,3588,2019-04-04,2:22,230,Theresina,Greenhalf,Female,Switzerland,Winterthur
5c227c57-21a6-4a1b-a4a6-3354b5492e7b,SMLP,"Summit Midstream Partners, LP",Natural Gas Distribution,Public Utilities,SELL,6497,2019-04-09,18:27,231,Quentin,Gallety,Female,Philippines,Dangcalan
404b5ebb-9129-47c6-8d50-257a99064afb,CALL,magicJack VocalTec Ltd,Telecommunications Equipment,Public Utilities,SELL,4892,2018-06-02,16:11,232,Francoise,Dunton,Female,Indonesia,Soreang
2ceb9f24-9f9f-483d-8e29-a08bc6206421,TR,"Tootsie Roll Industries, Inc.",Specialty Foods,Consumer Non-Durables,SELL,372,2018-07-03,23:58,233,Imogen,Laydon,Female,Russia,Bronnitsy
cdfd7afa-09eb-439f-b7ee-92d1e031d79c,ASRVP,AmeriServ Financial Inc.,Major Banks,Finance,BUY,8658,2019-03-24,11:16,234,Estelle,Hasloch,Female,United States,Saint Louis
845a085e-1b98-4009-928b-6425e02a5343,STI.WS.A,"SunTrust Banks, Inc.",n/a,n/a,SELL,8069,2019-02-28,7:30,235,Ryan,Caghy,Male,France,Frontignan
d8e27d99-5962-44ce-80c8-73b93315c8b2,PWE,Penn West Petroleum Ltd,Oil & Gas Production,Energy,BUY,3594,2018-04-26,17:46,236,Brittan,Van der Brugge,Female,Philippines,Tayum
2365f3bd-0b65-40db-8a3e-64d0235d0bc3,MCEF,First Trust Municipal CEF Income Opportunity ETF,n/a,n/a,SELL,1956,2018-05-12,20:21,237,Mariya,Alibone,Female,Mongolia,Jargalant
f903feb7-7608-4782-980a-31a05d29ce0a,AMKR,"Amkor Technology, Inc.",Semiconductors,Technology,BUY,4980,2018-10-23,13:52,238,Trip,Lampe,Male,Brazil,Jaru
3d757ae0-5229-4f90-b82d-f576b2b14bc0,DWIN,PowerShares DWA Tactical Multi-Asset Income Portfolio,n/a,n/a,BUY,568,2019-01-24,6:25,239,Leif,Snashall,Male,China,Zhenqian
6450aee1-d667-46d6-9bf9-2faabc0d611e,WFC^W,Wells Fargo & Company,n/a,n/a,BUY,4682,2019-04-04,9:25,240,Martelle,Heaton,Female,Botswana,Mochudi
71dcf5b4-fa8e-4c26-a904-41d563944260,TCF^B,TCF Financial Corporation,n/a,n/a,BUY,212,2019-03-23,6:14,241,Cher,Samudio,Female,Peru,Querobamba
e4c805ab-4c56-4f41-8b5f-500c5e16f753,PSA^F,Public Storage,Real Estate Investment Trusts,Consumer Services,BUY,8032,2019-01-07,13:45,242,Arlyne,Blance,Female,Mexico,El Capulin
36554079-9dc6-4b02-b62a-dc6abde0dd10,ARI^A,Apollo Commercial Real Estate Finance,n/a,n/a,SELL,1569,2019-02-03,7:08,243,Seamus,Johnsey,Male,China,Shengping
0fa6c42b-1139-4f94-a349-3aef220a9a46,IP,International Paper Company,Paper,Basic Industries,SELL,2737,2019-02-17,2:38,244,Tonya,Littleton,Female,Poland,Tomice
b3e2c57c-ef6a-496d-a79c-16f69ef1061f,GLBS,Globus Maritime Limited,Marine Transportation,Transportation,BUY,5738,2018-06-04,2:14,245,Felice,Wathell,Female,China,Lijia
1fa345b7-0032-4363-a242-852f53e3b46d,ECPG,Encore Capital Group Inc,Finance Companies,Finance,BUY,9144,2019-01-01,22:04,246,Benjy,Mynott,Male,Greece,Artesianón
38a0d237-04ef-43fb-9490-ab05f5b64614,EAGLU,Double Eagle Acquisition Corp.,Business Services,Finance,BUY,9585,2018-10-22,2:09,247,Jeanie,Copcutt,Female,China,Shengmi
1879143a-e454-4f97-87c8-1b06b056b87f,BML^G,Bank of America Corporation,n/a,n/a,SELL,9257,2019-01-10,11:53,248,Ambrosi,Mertin,Male,Brazil,Barretos
6b05039a-4c1c-48db-95ab-d152b20e426d,IVR,INVESCO MORTGAGE CAPITAL INC,Real Estate Investment Trusts,Consumer Services,SELL,5807,2019-01-24,12:47,249,Isacco,De Carteret,Male,Bangladesh,Uttar Char Fasson
d595bf3d-eb9f-41c1-bbfb-650da385e7bf,QUOT,Quotient Technology Inc.,Advertising,Consumer Services,SELL,8686,2018-04-25,13:28,250,Steward,Pennazzi,Male,Somalia,Dujuuma
2fd0d27d-2596-456b-a290-ea1d4f591c78,NCSM,"NCS Multistage Holdings, Inc.",n/a,n/a,SELL,9343,2018-05-03,23:57,251,Ray,Denisovich,Male,Poland,Mniszków
3a12433c-2620-477e-8ad2-c0ac5ede1363,EMES,Emerge Energy Services LP,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Basic Industries,BUY,6495,2018-11-10,20:03,252,Simone,Whinney,Male,Philippines,Maayong Tubig
52b17b0d-642d-4f10-9033-b8f3129230ee,BBT^H,BB&T Corporation,n/a,n/a,BUY,1609,2018-04-23,11:14,253,Brinn,Huddle,Female,Georgia,P’rimorsk’oe
ff83909b-7e77-44aa-a799-6b8fbfb4c394,BBU,Brookfield Business Partners L.P.,Engineering & Construction,Basic Industries,BUY,4538,2018-10-08,16:43,254,Mathias,Bales,Male,Pakistan,Kabīrwāla
fd4a8a89-81b8-4aa8-b3af-41189c347fef,TMUSP,"T-Mobile US, Inc.",Telecommunications Equipment,Public Utilities,SELL,9628,2019-04-08,8:12,255,Hunter,Aldrin,Male,China,Guanzhuang
f9dbee04-97bf-49aa-a3f3-e9e233f88de6,GXP,Great Plains Energy Inc,Electric Utilities: Central,Public Utilities,BUY,9380,2018-05-13,14:22,256,Carie,Gueste,Female,Saudi Arabia,Ţubarjal
79d34fac-e561-48d4-b1ed-04347c004e38,MFINL,Medallion Financial Corp.,Finance: Consumer Services,Finance,SELL,7102,2018-04-24,7:47,257,Wally,Rogger,Male,Brazil,Praia Grande
d894be3d-7f53-4c3f-bb03-64f31c2d261a,WBK,Westpac Banking Corporation,Commercial Banks,Finance,SELL,449,2018-05-14,1:25,258,Alva,Harmar,Male,Japan,Hirosaki
2434ce92-9d6d-4d86-92a2-5994e36ceb30,IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,n/a,n/a,SELL,1579,2018-07-11,8:54,259,Julina,Drane,Female,Norway,Oslo
e1e5914b-ae95-46bb-8141-fbf5a9ddf1c6,MBVX,"MabVax Therapeutics Holdings, Inc.",Major Pharmaceuticals,Health Care,SELL,9625,2019-02-19,22:57,260,Perren,Pillman,Male,Kosovo,Prizren
aeef8029-300d-4642-97db-ead14a4dade7,HBP,"Huttig Building Products, Inc.",RETAIL: Building Materials,Consumer Services,SELL,9517,2018-06-15,19:27,261,Rhea,Myton,Female,Peru,Bellavista
829bf366-320b-4f57-9a5c-c621f6b6ab19,VER^F,VEREIT Inc.,n/a,n/a,SELL,5638,2018-11-13,0:09,262,Meg,Ramalho,Female,Russia,Star’
166a653b-5405-48ce-a531-83890f80ebdb,AYI,Acuity Brands Inc,Building Products,Consumer Durables,SELL,9841,2018-12-02,3:30,263,Bette-ann,Ohms,Female,Vietnam,Quỳ Châu
9eac55b0-b14c-44e8-9d88-8d01c152c2f3,JONE,"Jones Energy, Inc.",Oil & Gas Production,Energy,SELL,8243,2018-07-07,19:47,264,Elvera,Serjeant,Female,Japan,Takanosu
bc1bb0a4-87c6-4114-81cc-a1372c1f1a0e,JPS,Nuveen Quality Preferred Income Fund 2,n/a,n/a,SELL,4119,2019-01-06,17:55,265,Ursulina,McShea,Female,Indonesia,Rabig
953a15e8-88a6-4ad1-be9e-13923ba2a0f1,ICAD,icad inc.,Medical/Dental Instruments,Health Care,SELL,4628,2018-06-28,19:39,266,Charlotta,MacAlister,Female,China,Tiantang
6dc75dde-bcab-49bc-b3b9-7c4e4b3d6655,BPOPN,"Popular, Inc.",Major Banks,Finance,BUY,9740,2018-10-14,13:19,267,Egor,Bearblock,Male,Brazil,Santa Quitéria do Maranhão
760d1081-4584-4f50-8a43-b02122d18e2f,BANC,"Banc of California, Inc.",Major Banks,Finance,SELL,4618,2019-01-29,20:52,268,Lisbeth,MacKall,Female,North Korea,Kosan
b9cbf3bf-824f-42f4-bd0f-7a07ed63875e,HMC,"Honda Motor Company, Ltd.",Auto Manufacturing,Capital Goods,SELL,6014,2018-05-05,11:23,269,Vanya,Eastwell,Male,Denmark,Frederiksberg
3b7a6881-cb0c-4015-8e74-c578232d0a4a,JRO,Nuveen Floating Rate Income Opportuntiy Fund,n/a,n/a,SELL,9255,2018-06-13,12:20,270,Vonnie,Esmonde,Female,China,Suncun
e9d6446b-96e4-41b6-8861-381b2b3334ce,AEE,Ameren Corporation,Power Generation,Public Utilities,BUY,5574,2018-05-02,19:11,271,Kara,De la Yglesias,Female,China,Qingshan
8c38f0dd-c6df-4ece-ad9d-fb0074a8304c,ACCO,Acco Brands Corporation,Publishing,Consumer Durables,SELL,1721,2019-04-11,10:17,272,Abigale,Moses,Female,France,Épernay
efcf72e0-55f7-48c4-a277-a237fd706475,COH,"Coach, Inc.",Apparel,Consumer Non-Durables,SELL,3061,2018-04-25,4:47,273,Alix,Cornhill,Female,Albania,Vlorë
575e7746-9634-4ca4-90fe-bc61f5d99272,AMMA,"Alliance MMA, Inc.",Services-Misc. Amusement & Recreation,Consumer Services,SELL,5419,2018-06-24,15:07,274,Arvin,Scourfield,Male,France,Valenciennes
ca915657-5ca3-43a5-8b3b-0e5596bf928b,SWK,"Stanley Black & Decker, Inc.",Industrial Machinery/Components,Capital Goods,BUY,5342,2018-07-08,18:39,275,Darell,Screech,Female,Finland,Sammatti
5f201990-7147-4a22-9fd4-886ca60e7e69,MYCC,"ClubCorp Holdings, Inc.",Hotels/Resorts,Consumer Services,SELL,9311,2018-07-26,7:15,276,Herminia,Marion,Female,Russia,Karaidel’
a22bf1a5-c922-4c1c-b813-a8e0082f153f,ADMP,Adamis Pharmaceuticals Corporation,Major Pharmaceuticals,Health Care,SELL,3147,2019-01-18,21:46,277,Nonie,Hutton,Female,Chile,Calbuco
6bba7c59-d2e9-4ada-b4f1-a42fe7a81c3c,BOE,Blackrock Global,n/a,n/a,SELL,5102,2019-01-04,8:37,278,Brodie,Lemoir,Male,Russia,Aleksandrovsk-Sakhalinskiy
143b1d0e-7144-4c56-8b7e-b1318d4706aa,SGLB,"Sigma Labs, Inc.",Miscellaneous manufacturing industries,Consumer Durables,SELL,8306,2018-05-21,19:39,279,Sophie,Archbutt,Female,Portugal,Calvão
bb125583-8c4b-4da1-bb90-4a2587187f23,DKL,"Delek Logistics Partners, L.P.",Natural Gas Distribution,Energy,SELL,3589,2018-08-30,10:49,280,Annelise,Aveyard,Female,Dominican Republic,Bella Vista
37902bd1-0b97-4cc6-85bb-3d84cacf80fa,NGHCP,National General Holdings Corp,Property-Casualty Insurers,Finance,SELL,9188,2018-05-16,11:56,281,Jillane,Mitchelmore,Female,China,Garang
64d8e853-7f47-4b47-b269-1ef6d50b37bf,BAX,Baxter International Inc.,Medical/Dental Instruments,Health Care,SELL,8030,2018-12-28,13:09,282,Rockey,Corriea,Male,Sweden,Sundbyberg
16221f1c-3d71-430d-850f-a9cdf559b5a3,TECK,Teck Resources Ltd,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Basic Industries,BUY,4520,2019-03-29,8:52,283,Allyson,Skey,Female,Brazil,Jaguarão
33cfa4ec-ed3d-4da9-94cc-1fd23453db48,CBG,"CBRE Group, Inc.",Real Estate,Finance,BUY,4329,2018-08-12,15:51,284,Akim,Hasluck,Male,Peru,Uripa
493597ec-204d-4f40-9805-399aa1f68f08,X,United States Steel Corporation,Steel/Iron Ore,Basic Industries,BUY,4614,2019-02-27,6:55,285,Kristin,Dowsing,Female,Indonesia,Krajan Bakalan
099ffed5-cfb6-46df-9135-89ec6f2916d1,VLT,Invesco High Income Trust II,n/a,n/a,SELL,4889,2018-08-30,2:08,286,Scarlet,Lamb-shine,Female,Poland,Lelkowo
0cd5e8ba-ee2e-446b-9a74-26a24414da4a,PODD,Insulet Corporation,Medical/Dental Instruments,Health Care,SELL,506,2019-01-11,21:19,287,Binnie,Janousek,Female,France,Aubenas
bd639c50-b336-4f42-87c1-f137a0f2fbce,OC,Owens Corning Inc,Industrial Machinery/Components,Capital Goods,BUY,1371,2018-10-20,3:02,288,Margarete,Faichnie,Female,Indonesia,Pedaringan
a66e0f2a-c100-47c6-b6a7-f856e60e3aae,MCRB,"Seres Therapeutics, Inc.",Major Pharmaceuticals,Health Care,SELL,5651,2018-12-18,12:03,289,Barney,Pulster,Male,Cameroon,Bali
0a952b02-7ac6-4dce-9724-a6e70f2fa0d8,MTBC,"Medical Transcription Billing, Corp.",Computer Software: Prepackaged Software,Technology,SELL,6628,2019-02-19,2:16,290,Mirilla,Baynton,Female,China,Zaozhuang
394400d7-536f-40ec-8b7c-79ec762fedd1,ACTG,Acacia Research Corporation,Multi-Sector Companies,Miscellaneous,BUY,4281,2018-11-17,0:02,291,Rod,Fernyhough,Male,Latvia,Preiļi
57ec108b-d7a0-478c-a200-5b25b4c93529,CBM,Cambrex Corporation,Major Pharmaceuticals,Health Care,BUY,8887,2018-09-14,3:26,292,Iseabal,Cruikshanks,Female,Indonesia,Cigenca
8aba60b9-7acd-49e2-be5a-826c821e1939,GES,"Guess?, Inc.",Apparel,Consumer Non-Durables,SELL,1392,2018-11-23,18:08,293,Dulcie,Atkins,Female,Poland,Wrocław
29c040e9-2c24-48f8-9633-e4f2e1f6515d,VNET,"21Vianet Group, Inc.","Computer Software: Programming, Data Processing",Technology,BUY,3374,2018-09-19,8:18,294,Verina,Shuttlewood,Female,United Kingdom,Wootton
34d7827e-8eb6-40a4-abdf-0b78ac1aaa63,SMED,Sharps Compliance Corp,Environmental Services,Basic Industries,SELL,2159,2018-11-12,1:54,295,Jorey,McMeanma,Female,Senegal,Kayar
cc66a270-7965-4947-ade4-95ea94d2368a,PFM,PowerShares Dividend Achievers Portfolio,n/a,n/a,BUY,5779,2018-07-27,17:49,296,Aldwin,Bryenton,Male,Brazil,Aracruz
59c737d9-db67-4981-916b-a03e55eb1f86,GNE,Genie Energy Ltd.,Power Generation,Public Utilities,BUY,8340,2019-01-06,18:09,297,Irena,Cosyns,Female,Portugal,Póvoa do Valado
f030d5b4-661b-4d2a-a608-990dae91cfb1,VBIV,"VBI Vaccines, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),Health Care,SELL,6959,2019-04-11,13:59,298,Gabey,Ducker,Female,Syria,Dārayyā
89649b9c-7c3b-4950-86d3-c6a88ff6fd8c,DRE,Duke Realty Corporation,Real Estate Investment Trusts,Consumer Services,BUY,4138,2018-10-21,16:58,299,Avram,Bonome,Male,Macedonia,Kavadarci
3fb83a20-c2f0-4d02-93e1-dc118cf97cb9,V,Visa Inc.,Business Services,Miscellaneous,SELL,6458,2019-01-02,14:45,300,Cristina,Sartin,Female,Cameroon,Bankim
e09a337f-1362-4f90-8dd5-a30c19509e9f,METC,"Ramaco Resources, Inc.",Coal Mining,Energy,SELL,972,2018-05-04,12:27,301,Andriette,Brahmer,Female,Portugal,Marinhais
19330794-8935-4388-a2c7-fefbfdc02352,AXE,Anixter International Inc.,Telecommunications Equipment,Consumer Non-Durables,BUY,9788,2018-04-25,5:30,302,Mick,Hasard,Male,Poland,Mogilany
0b0d741c-d4a5-42ac-bd89-904421411cd8,KMI,"Kinder Morgan, Inc.",Natural Gas Distribution,Public Utilities,SELL,5900,2018-09-28,13:15,303,Ame,Phette,Female,Czech Republic,Všemina
615218f5-100e-4cf2-b009-f631bd3b2381,SNMX,"Senomyx, Inc.",Biotechnology: Commercial Physical & Biological Resarch,Health Care,SELL,7147,2019-02-14,0:32,304,Lynnelle,Duffet,Female,Luxembourg,Beaufort
0c733d16-2663-48bd-a534-ebd70ed1510a,MERC,Mercer International Inc.,Paper,Basic Industries,SELL,1392,2019-02-15,20:30,305,Sidney,Parkeson,Male,Indonesia,Sinjai
44ae6eb0-90f4-4b43-bc04-efbb591dc8cb,HLIT,Harmonic Inc.,Radio And Television Broadcasting And Communications Equipment,Technology,SELL,9557,2018-08-31,4:29,306,Darren,Trumper,Male,Czech Republic,Štěchovice
230018c8-e472-4989-9b46-42410fef6527,MFA^B,"MFA Financial, Inc.",n/a,n/a,SELL,3740,2018-11-14,11:41,307,Josi,Halsey,Female,Indonesia,Kemiri
5a2a224d-040f-459f-826e-81bbbc2f28ee,BJZ,Blackrock California Municipal 2018 Term Trust,n/a,n/a,SELL,1832,2018-09-16,14:55,308,Dick,Belding,Male,China,Taiping
3f56d1d3-ed68-4b22-b34d-d258f8c0a5d5,XBIO,"Xenetic Biosciences, Inc.",Major Pharmaceuticals,Health Care,SELL,1668,2018-08-01,13:46,309,Abran,Hrihorovich,Male,Portugal,Foz do Arelho
6057d888-7ecf-44b1-96d2-3f9fb791f737,OPB,Opus Bank,n/a,n/a,SELL,5132,2018-09-18,23:30,310,Vi,Crichmere,Female,China,Qinghe
d82d5466-bd70-4c52-bd02-2f7a0ee8f798,NWBI,"Northwest Bancshares, Inc.",Major Banks,Finance,BUY,2459,2018-11-09,1:38,311,Michele,Van Velde,Female,France,Lyon
72db4099-1fbd-4959-b1d3-f4631b6bb565,SF,Stifel Financial Corporation,Investment Bankers/Brokers/Service,Finance,SELL,9375,2019-02-07,10:22,312,Briggs,Zorzi,Male,Philippines,Lepanto
a89e5347-452b-4ff5-8159-071347243165,KLIC,"Kulicke and Soffa Industries, Inc.",Semiconductors,Technology,SELL,7622,2018-06-03,16:05,313,Gil,Hazelton,Male,Brazil,Schroeder
91f9c1c3-c154-4b16-ac87-a4f1ecab2108,TER,"Teradyne, Inc.",Electrical Products,Capital Goods,SELL,1850,2018-09-22,13:02,314,Elroy,Aimable,Male,China,Fushun
a6765ec3-a2e3-4e63-87c8-7f1d60f8172c,NLS,"Nautilus Group, Inc. (The)",Recreational Products/Toys,Consumer Non-Durables,SELL,7886,2018-09-30,19:01,315,Sally,Lynds,Female,Sri Lanka,Unawatuna
72f07ba5-e814-443b-997a-2a03535a7a93,GASS,"StealthGas, Inc.",Marine Transportation,Transportation,SELL,5609,2018-05-08,14:32,316,Matthias,Harlock,Male,China,Guleluke
a967e31e-1f6b-4406-acd1-6463d99c8415,CHSCM,CHS Inc,Farming/Seeds/Milling,Consumer Services,SELL,1483,2018-05-12,2:36,317,Riccardo,Cusack,Male,Norway,Stavanger
